timestamp,subgroup_id,n,mean,S2,state_label,event_flag,machine
2026-01-09T15:52:28.755951,sg00049,5,0.8072900315786532,0.23409253132192184,in-control,0,M2
2026-01-09T15:52:29.755951,sg00050,5,0.24775456047417443,1.1824803545305376,in-control,0,M1
2026-01-09T15:52:30.755951,sg00051,5,0.286343267570572,0.8782465146015933,in-control,0,M1
2026-01-09T15:52:31.755951,sg00052,5,0.688086450097954,0.396016464897322,in-control,0,M2
2026-01-09T15:52:32.755951,sg00053,5,-0.6068607125290948,0.6289637944585024,in-control,0,M4
2026-01-09T15:52:33.755951,sg00054,5,-0.19101599744614556,2.169753835222128,in-control,0,M3
2026-01-09T15:52:34.755951,sg00055,5,-0.27779239126860417,0.07426751360888181,in-control,0,M4
2026-01-09T15:52:35.755951,sg00056,5,0.07919160603547475,0.7287131760378068,in-control,0,M1
2026-01-09T15:52:36.755951,sg00057,5,-0.23317570485353137,2.9806175308265606,out-of-control,1,M3
2026-01-09T15:52:37.755951,sg00058,5,-0.11143152112694663,1.9872669636251035,out-of-control,1,M3
2026-01-09T15:52:38.755951,sg00059,5,-0.15186196335402144,1.722514974562189,in-control,0,M2
2026-01-09T15:52:39.755951,sg00060,5,-0.8447388156058592,0.09191785356716817,in-control,0,M1
2026-01-09T15:52:40.755951,sg00061,5,0.742202683903179,0.3118770957252733,in-control,0,M2
2026-01-09T15:52:41.755951,sg00062,5,-0.08166730862889597,0.6346503987413498,in-control,0,M3
2026-01-09T15:52:42.755951,sg00063,5,0.45822311433757135,1.8988262660072164,in-control,0,M3
2026-01-09T15:52:43.755951,sg00064,5,0.8725890218273353,0.6628242857634685,in-control,0,M2
2026-01-09T15:52:44.755951,sg00065,5,-0.5866380044617824,0.5208887408071325,out-of-control,1,M4
2026-01-09T15:52:45.755951,sg00066,5,0.34247879655302454,0.9375948814756194,in-control,0,M2
2026-01-09T15:52:46.755951,sg00067,5,1.1177719775240944,0.9252918974880951,out-of-control,1,M1
2026-01-09T15:52:47.755951,sg00068,5,-0.25084049920761015,2.196253029006559,in-control,0,M2
2026-01-09T15:52:48.755951,sg00069,5,-0.5449565079550134,1.1658962478959998,in-control,0,M2
2026-01-09T15:52:49.755951,sg00070,5,0.44208137469786263,0.7750797974610923,in-control,0,M1
2026-01-09T15:52:50.755951,sg00071,5,-0.025897027558128984,1.2562606799588827,in-control,0,M1
2026-01-09T15:52:51.755951,sg00072,5,-0.5623123619859609,3.634310568899102,in-control,0,M4
2026-01-09T15:52:52.755951,sg00073,5,0.1638542919355237,1.1044107274558053,in-control,0,M1
2026-01-09T15:52:53.755951,sg00074,5,-0.6884498794598053,0.15489326523608063,out-of-control,1,M2
2026-01-09T15:52:54.755951,sg00075,5,-0.06593890470099951,1.444035733375861,in-control,0,M4
2026-01-09T15:52:55.755951,sg00076,5,0.5235950668148701,0.2914149531707826,out-of-control,1,M2
2026-01-09T15:52:56.755951,sg00077,5,0.016073321679363907,0.8118991763872232,in-control,0,M3
2026-01-09T15:52:57.755951,sg00078,5,-0.2650857224780975,0.49884504315423894,in-control,0,M3
2026-01-09T15:52:58.755951,sg00079,5,0.28336702072723896,1.2855077408714306,in-control,0,M3
2026-01-09T15:52:59.755951,sg00080,5,1.0954503459127725,1.5184393911962308,in-control,0,M2
2026-01-09T15:53:00.755951,sg00081,5,0.21994520998713346,2.978667132647568,in-control,0,M1
2026-01-09T15:53:01.755951,sg00082,5,-0.11089470871961353,0.8373035453464008,in-control,0,M3
2026-01-09T15:53:02.755951,sg00083,5,0.6694700751567292,0.19535238461950752,out-of-control,1,M2
2026-01-09T15:53:03.755951,sg00084,5,-0.39626586712732814,0.9110596826535058,in-control,0,M1
2026-01-09T15:53:04.755951,sg00085,5,0.04661776512372496,1.6983892223945918,in-control,0,M2
2026-01-09T15:53:05.755951,sg00086,5,0.0029583183990261165,2.7237924086648397,in-control,0,M1
2026-01-09T15:53:06.755951,sg00087,5,0.2835362968020415,0.7762814177992133,in-control,0,M3
2026-01-09T15:53:07.755951,sg00088,5,-0.1522239095901397,1.6258096318670168,out-of-control,1,M4
2026-01-09T15:53:08.755951,sg00089,5,0.4305526142908772,0.010662508413201818,out-of-control,1,M1
2026-01-09T15:53:09.755951,sg00090,5,-0.11370174414827934,2.208220942513394,out-of-control,1,M4
2026-01-09T15:53:10.755951,sg00091,5,0.2759138376616451,2.4225710757743677,in-control,0,M1
2026-01-09T15:53:11.755951,sg00092,5,-0.2589236983532367,3.5943953705453144,in-control,0,M2
2026-01-09T15:53:12.755951,sg00093,5,0.38476368123839144,0.6976836209090754,in-control,0,M4
2026-01-09T15:53:13.755951,sg00094,5,-0.0784697956681726,1.4289462466018503,out-of-control,1,M2
2026-01-09T15:53:14.755951,sg00095,5,0.0828085947872621,3.0917217034826563,in-control,0,M4
2026-01-09T15:53:15.755951,sg00096,5,0.4947003949204077,0.7411687817214767,in-control,0,M3
2026-01-09T15:53:16.755951,sg00097,5,-0.45315473482437785,1.8830589670393731,in-control,0,M3
2026-01-09T15:53:17.755951,sg00098,5,0.8900670518040334,1.5698550319910831,in-control,0,M4
2026-01-09T15:53:18.755951,sg00099,5,0.3308658972080768,0.5338929508507241,in-control,0,M3
2026-01-09T15:53:19.755951,sg00100,5,-0.331587987862681,1.1275459872130322,in-control,0,M1
2026-01-09T15:53:20.755951,sg00101,5,0.1692431629385715,0.9679209386166968,in-control,0,M4
2026-01-09T15:53:21.755951,sg00102,5,-0.13057064921259934,1.2258956669916488,in-control,0,M4
2026-01-09T15:53:22.755951,sg00103,5,-0.23008264086331356,0.8638309361266934,out-of-control,1,M1
2026-01-09T15:53:23.755951,sg00104,5,-0.6141728584350102,0.41690041013806706,in-control,0,M4
2026-01-09T15:53:24.755951,sg00105,5,0.6103661374901923,1.2370388078500452,in-control,0,M3
2026-01-09T15:53:25.755951,sg00106,5,-0.4474676729945233,2.001536201662085,in-control,0,M1
2026-01-09T15:53:26.755951,sg00107,5,-0.6846569981380985,3.469023960232173,in-control,0,M2
2026-01-09T15:53:27.755951,sg00108,5,-0.11497115266154194,0.21133398943115245,in-control,0,M2
2026-01-09T15:53:28.755951,sg00109,5,0.30109742398986394,0.980317080642553,in-control,0,M1
2026-01-09T15:53:29.755951,sg00110,5,0.1830684693524976,1.4375593909945528,in-control,0,M4
2026-01-09T15:53:30.755951,sg00111,5,0.3500229659966074,0.9049615638332391,in-control,0,M1
2026-01-09T15:53:31.755951,sg00112,5,0.3205666405458007,0.6191263785456531,in-control,0,M2
2026-01-09T15:53:32.755951,sg00113,5,0.3225924398860971,2.717782780721243,out-of-control,1,M3
2026-01-09T15:53:33.755951,sg00114,5,0.05998185141940322,2.9894338689373074,in-control,0,M2
2026-01-09T15:53:34.755951,sg00115,5,-0.1185047938878728,0.25777017262111857,in-control,0,M4
2026-01-09T15:53:35.755951,sg00116,5,0.09961038119579299,1.8175660408975678,in-control,0,M3
2026-01-09T15:53:36.755951,sg00117,5,0.576895531629394,0.48241005373495177,in-control,0,M2
2026-01-09T15:53:37.755951,sg00118,5,0.8811896564921305,0.3012678931543168,in-control,0,M3
2026-01-09T15:53:38.755951,sg00119,5,0.5740787292262421,0.7710858672055226,in-control,0,M2
2026-01-09T15:53:39.755951,sg00120,5,-0.5053625844840874,0.9002984286763321,in-control,0,M4
2026-01-09T15:53:40.755951,sg00121,5,-0.05693193537429199,4.229242136426568,out-of-control,1,M2
2026-01-09T15:53:41.755951,sg00122,5,-0.5458824822510273,0.7997989193050621,in-control,0,M3
2026-01-09T15:53:42.755951,sg00123,5,0.48291708084242624,0.9600847754210307,in-control,0,M3
2026-01-09T15:53:43.755951,sg00124,5,-0.23513381755279966,0.3334648634684273,in-control,0,M1
2026-01-09T15:53:44.755951,sg00125,5,0.7259352569531778,0.1457067147828985,in-control,0,M3
2026-01-09T15:53:45.755951,sg00126,5,0.15385561037055745,0.14358871225703645,in-control,0,M2
2026-01-09T15:53:46.755951,sg00127,5,-0.04916197956524684,0.4835901605087978,in-control,0,M2
2026-01-09T15:53:47.755951,sg00128,5,0.15605941941691798,0.5632223335273293,in-control,0,M3
2026-01-09T15:53:48.755951,sg00129,5,0.26303453374940744,6.327131937630876,out-of-control,1,M4
2026-01-09T15:53:49.755951,sg00130,5,0.10439396384560842,0.7304879073553793,in-control,0,M1
2026-01-09T15:53:50.755951,sg00131,5,0.1486122868396485,1.9073991542760902,in-control,0,M2
2026-01-09T15:53:51.755951,sg00132,5,0.8677442956090466,1.2289746005688196,in-control,0,M4
2026-01-09T15:53:52.755951,sg00133,5,-0.6335808862524936,0.8112542618457824,in-control,0,M1
2026-01-09T15:53:53.755951,sg00134,5,-1.0191707113536392,0.35003765380568747,in-control,0,M4
2026-01-09T15:53:54.755951,sg00135,5,-0.22753777073075554,1.1498004417454657,in-control,0,M2
2026-01-09T15:53:55.755951,sg00136,5,0.5531264543577203,1.3148249454173306,in-control,0,M2
2026-01-09T15:53:56.755951,sg00137,5,-0.04496675744975054,1.0555640352578108,in-control,0,M4
2026-01-09T15:53:57.755951,sg00138,5,-0.34674270839893107,0.8143362065845069,out-of-control,1,M1
2026-01-09T15:53:58.755951,sg00139,5,0.7130424630860575,1.380331608238916,in-control,0,M1
2026-01-09T15:53:59.755951,sg00140,5,-0.41486019263661056,0.5829975392466272,in-control,0,M2
2026-01-09T15:54:00.755951,sg00141,5,-0.023834640074895174,1.427053008714693,in-control,0,M2
2026-01-09T15:54:01.755951,sg00142,5,0.5697787735767006,1.0144793842539346,out-of-control,1,M2
2026-01-09T15:54:02.755951,sg00143,5,0.6156145807209776,0.8315105812588528,in-control,0,M4
2026-01-09T15:54:03.755951,sg00144,5,0.595544561138275,0.050779355673297694,in-control,0,M2
2026-01-09T15:54:04.755951,sg00145,5,0.2937995687738769,0.6523969057825085,in-control,0,M2
2026-01-09T15:54:05.755951,sg00146,5,0.07873052300029575,0.5958792488352187,in-control,0,M3
2026-01-09T15:54:06.755951,sg00147,5,-0.08029487357914813,0.7560029445449425,in-control,0,M2
2026-01-09T15:54:07.755951,sg00148,5,0.4223974628210951,0.47765093599283165,in-control,0,M3
2026-01-09T15:54:08.755951,sg00149,5,-0.032503123352377525,0.33835641152648904,in-control,0,M4
2026-01-09T15:54:09.755951,sg00150,5,0.13500238771625142,1.0128192764612345,in-control,0,M3
2026-01-09T15:54:10.755951,sg00151,5,-0.050244695108563185,1.958082848226775,out-of-control,1,M2
2026-01-09T15:54:11.755951,sg00152,5,-0.12513313716684285,0.774157205664539,in-control,0,M4
2026-01-09T15:54:12.755951,sg00153,5,0.3880255171432698,1.0893875266329553,in-control,0,M1
2026-01-09T15:54:13.755951,sg00154,5,0.09425296920988853,1.8142365217979495,out-of-control,1,M4
2026-01-09T15:54:14.755951,sg00155,5,0.06943989945740539,0.29587906547207665,out-of-control,1,M2
2026-01-09T15:54:15.755951,sg00156,5,0.20807242386572664,2.899827813669635,in-control,0,M4
2026-01-09T15:54:16.755951,sg00157,5,-0.10456829106440457,1.181854279207767,in-control,0,M1
2026-01-09T15:54:17.755951,sg00158,5,-0.39566312454176844,0.39660549654428257,in-control,0,M3
2026-01-09T15:54:18.755951,sg00159,5,0.47993963128957196,1.0200576620106958,in-control,0,M4
2026-01-09T15:54:19.755951,sg00160,5,-0.18939196324393298,0.3136449717704407,in-control,0,M4
2026-01-09T15:54:20.755951,sg00161,5,-0.48212258265958885,0.8115676501451785,in-control,0,M1
2026-01-09T15:54:21.755951,sg00162,5,0.14320454223790924,1.8684387784423924,out-of-control,1,M3
2026-01-09T15:54:22.755951,sg00163,5,0.9325968976331765,0.3245457447330986,in-control,0,M1
2026-01-09T15:54:23.755951,sg00164,5,0.3397576611342262,0.39417132017047374,in-control,0,M2
2026-01-09T15:54:24.755951,sg00165,5,-0.218018345414024,0.6315130109061486,in-control,0,M2
2026-01-09T15:54:25.755951,sg00166,5,-0.10172994228513484,0.2906605263871237,in-control,0,M3
2026-01-09T15:54:26.755951,sg00167,5,0.3835746959621266,3.1404999216294023,in-control,0,M4
2026-01-09T15:54:27.755951,sg00168,5,0.3245062023197725,0.4608546836406092,in-control,0,M4
2026-01-09T15:54:28.755951,sg00169,5,1.1934670979646065,1.1887471626193924,in-control,0,M3
2026-01-09T15:54:29.755951,sg00170,5,0.4185176985157394,0.841309336058255,in-control,0,M2
2026-01-09T15:54:30.755951,sg00171,5,0.859901328502597,1.1058374687549375,out-of-control,1,M4
2026-01-09T15:54:31.755951,sg00172,5,0.027571246219270384,2.582853282866341,in-control,0,M1
2026-01-09T15:54:32.755951,sg00173,5,-0.24711880571625885,1.4790195734782998,in-control,0,M2
2026-01-09T15:54:33.755951,sg00174,5,0.10332153768451993,1.009396248017695,in-control,0,M4
2026-01-09T15:54:34.755951,sg00175,5,-0.17396310686140956,0.43480407215357547,in-control,0,M2
2026-01-09T15:54:35.755951,sg00176,5,-0.26954994359724693,0.47104640069274367,in-control,0,M4
2026-01-09T15:54:36.755951,sg00177,5,0.3779822408243865,1.1707178169528243,in-control,0,M4
2026-01-09T15:54:37.755951,sg00178,5,-0.08924039638562986,0.744247121129833,in-control,0,M1
2026-01-09T15:54:38.755951,sg00179,5,0.15061143721991055,1.473251376875493,out-of-control,1,M2
2026-01-09T15:54:39.755951,sg00180,5,-0.17834003422230876,1.546714397376541,out-of-control,1,M3
2026-01-09T15:54:40.755951,sg00181,5,-0.492050760619942,1.7358401414293383,in-control,0,M2
2026-01-09T15:54:41.755951,sg00182,5,-0.14046128434839925,0.6979846235206255,in-control,0,M2
2026-01-09T15:54:42.755951,sg00183,5,0.21714921326362652,0.2577236771912861,in-control,0,M4
2026-01-09T15:54:43.755951,sg00184,5,0.5193834107811945,1.0572279402565095,in-control,0,M4
2026-01-09T15:54:44.755951,sg00185,5,0.11357892848012863,0.13064791796644293,in-control,0,M1
2026-01-09T15:54:45.755951,sg00186,5,-0.016908947801730356,0.41784445810300996,in-control,0,M1
2026-01-09T15:54:46.755951,sg00187,5,0.007511369892977182,1.1682527141537933,out-of-control,1,M2
2026-01-09T15:54:47.755951,sg00188,5,-0.4964020121099198,1.5343020231202749,in-control,0,M2
2026-01-09T15:54:48.755951,sg00189,5,0.08486528540695666,1.0637153968480226,in-control,0,M1
2026-01-09T15:54:49.755951,sg00190,5,-0.31017130673254806,0.7796839844002679,out-of-control,1,M2
2026-01-09T15:54:50.755951,sg00191,5,-0.2207964985333696,1.3008479588535757,in-control,0,M3
2026-01-09T15:54:51.755951,sg00192,5,-0.03264402991191613,1.8851333786697084,in-control,0,M1
2026-01-09T15:54:52.755951,sg00193,5,0.1285432749951204,1.846630706718392,out-of-control,1,M1
2026-01-09T15:54:53.755951,sg00194,5,0.22699444226100468,1.1096918023782356,in-control,0,M4
2026-01-09T15:54:54.755951,sg00195,5,-0.01199552042533547,0.5722427876513072,in-control,0,M1
2026-01-09T15:54:55.755951,sg00196,5,0.010611121158300606,0.20159844243959396,in-control,0,M2
2026-01-09T15:54:56.755951,sg00197,5,0.32990137174004097,0.7215716681992599,in-control,0,M3
2026-01-09T15:54:57.755951,sg00198,5,0.29466199875899,1.1446813672269833,in-control,0,M1
2026-01-09T15:54:58.755951,sg00199,5,-0.16044186838195226,0.5569823228709659,in-control,0,M1
2026-01-09T15:54:59.755951,sg00200,5,0.5027439607458096,1.2215108914842077,in-control,0,M1
2026-01-09T15:55:00.755951,sg00201,5,0.019940452904144968,1.547270734565058,in-control,0,M2
2026-01-09T15:55:01.755951,sg00202,5,0.04518483915752003,1.2933131560417073,in-control,0,M2
2026-01-09T15:55:02.755951,sg00203,5,0.09387527877195793,2.228137594676284,in-control,0,M2
2026-01-09T15:55:03.755951,sg00204,5,-0.3454238529995677,0.6455952776869138,in-control,0,M2
2026-01-09T15:55:04.755951,sg00205,5,-0.27699641721446044,0.6222770811086327,in-control,0,M2
2026-01-09T15:55:05.755951,sg00206,5,-0.021762134320651504,1.125456257205197,in-control,0,M4
2026-01-09T15:55:06.755951,sg00207,5,0.3884106673568052,0.3599537142539129,in-control,0,M2
2026-01-09T15:55:07.755951,sg00208,5,0.45308458784668026,1.7844531231305105,in-control,0,M2
2026-01-09T15:55:08.755951,sg00209,5,0.09599743237916379,0.6837450041511199,in-control,0,M1
2026-01-09T15:55:09.755951,sg00210,5,-0.5632644983747054,0.22804313593723216,in-control,0,M3
2026-01-09T15:55:10.755951,sg00211,5,0.6368599515018432,2.166469145993627,out-of-control,1,M3
2026-01-09T15:55:11.755951,sg00212,5,-0.21410438139026394,4.090393556541333,in-control,0,M2
2026-01-09T15:55:12.755951,sg00213,5,0.11445912650641632,0.6410152958957255,out-of-control,1,M3
2026-01-09T15:55:13.755951,sg00214,5,0.14859991766717381,0.5411810906303219,in-control,0,M1
2026-01-09T15:55:14.755951,sg00215,5,0.04097620170819847,1.184195237812649,in-control,0,M3
2026-01-09T15:55:15.755951,sg00216,5,-0.5209377976131838,0.8188464066040558,in-control,0,M2
2026-01-09T15:55:16.755951,sg00217,5,-0.43301534544423526,0.7614480082123747,out-of-control,1,M4
2026-01-09T15:55:17.755951,sg00218,5,-0.07926136422228018,2.1765706740211437,in-control,0,M3
2026-01-09T15:55:18.755951,sg00219,5,-0.2465851312472931,0.08832789442276509,in-control,0,M4
2026-01-09T15:55:19.755951,sg00220,5,-0.3251837542162398,0.5183523900286948,in-control,0,M2
2026-01-09T15:55:20.755951,sg00221,5,-0.07839174608110863,0.6935104947458787,in-control,0,M4
2026-01-09T15:55:21.755951,sg00222,5,-0.492138789459867,0.4009874219818805,in-control,0,M3
2026-01-09T15:55:22.755951,sg00223,5,0.1272174665806534,1.0865446196837991,in-control,0,M3
2026-01-09T15:55:23.755951,sg00224,5,0.3591036583948797,1.373715918031218,in-control,0,M3
2026-01-09T15:55:24.755951,sg00225,5,-0.7795011644478034,1.1416257629134117,in-control,0,M1
2026-01-09T15:55:25.755951,sg00226,5,0.3198160506984437,0.13013305456051866,in-control,0,M4
2026-01-09T15:55:26.755951,sg00227,5,0.6388375777412996,0.8093261909420277,in-control,0,M4
2026-01-09T15:55:27.755951,sg00228,5,0.4253794536725959,0.3287022460227506,in-control,0,M1
2026-01-09T15:55:28.755951,sg00229,5,-1.3230854374962209,1.089301162920487,out-of-control,1,M1
2026-01-09T15:55:29.755951,sg00230,5,0.15271620842212502,1.2312178541890877,in-control,0,M1
2026-01-09T15:55:30.755951,sg00231,5,-0.05680988483643221,0.15633635104659788,in-control,0,M3
2026-01-09T15:55:31.755951,sg00232,5,-0.49052364302860213,0.4069382891785782,out-of-control,1,M4
2026-01-09T15:55:32.755951,sg00233,5,-0.6771708502094922,1.047718261614202,in-control,0,M4
2026-01-09T15:55:33.755951,sg00234,5,-0.17391117532196682,0.2746141207409934,in-control,0,M1
2026-01-09T15:55:34.755951,sg00235,5,0.11826806603466741,0.36419871705112566,in-control,0,M1
2026-01-09T15:55:35.755951,sg00236,5,0.3462160637515043,0.8879792598292431,out-of-control,1,M2
2026-01-09T15:55:36.755951,sg00237,5,-0.10490547401787671,0.19338704681676575,in-control,0,M2
2026-01-09T15:55:37.755951,sg00238,5,0.7022711569784934,0.5296872990501876,in-control,0,M3
2026-01-09T15:55:38.755951,sg00239,5,0.47652280193964175,2.0392966908865535,in-control,0,M2
2026-01-09T15:55:39.755951,sg00240,5,0.20551495181394547,0.8098915004137044,in-control,0,M4
2026-01-09T15:55:40.755951,sg00241,5,-0.36559660313234466,2.6592354227191235,out-of-control,1,M2
2026-01-09T15:55:41.755951,sg00242,5,-1.1384943194445223,0.2071806374216933,out-of-control,1,M4
2026-01-09T15:55:42.755951,sg00243,5,-0.7431564629536194,0.5716516846532329,in-control,0,M1
2026-01-09T15:55:43.755951,sg00244,5,0.6337509593766659,1.8928168119346083,in-control,0,M4
2026-01-09T15:55:44.755951,sg00245,5,0.7877762359099902,1.8616560972465255,in-control,0,M3
2026-01-09T15:55:45.755951,sg00246,5,-0.13541322694857377,2.6578237928798853,in-control,0,M4
2026-01-09T15:55:46.755951,sg00247,5,-0.009619667033205654,0.5980952760808342,in-control,0,M4
2026-01-09T15:55:47.755951,sg00248,5,0.481310608429824,1.3023436139383395,in-control,0,M2
2026-01-09T15:55:48.755951,sg00249,5,0.07223744711792009,1.5512409081949503,in-control,0,M2
2026-01-09T15:55:49.755951,sg00250,5,-0.2512955940027176,1.1372476806177187,in-control,0,M1
2026-01-09T15:55:50.755951,sg00251,5,0.1090398596127905,0.12342016450244131,in-control,0,M3
2026-01-09T15:55:51.755951,sg00252,5,0.014467942897309993,1.136713678208515,in-control,0,M3
2026-01-09T15:55:52.755951,sg00253,5,-0.3892328284011379,0.32970469350721837,out-of-control,1,M4
2026-01-09T15:55:53.755951,sg00254,5,0.07637021219209902,0.4885183603274771,in-control,0,M4
2026-01-09T15:55:54.755951,sg00255,5,-0.8606432533306428,0.4955483251498909,in-control,0,M3
2026-01-09T15:55:55.755951,sg00256,5,0.6733046294852956,0.6234738022366074,in-control,0,M1
2026-01-09T15:55:56.755951,sg00257,5,-0.15290447828195083,1.3618937172479497,out-of-control,1,M3
2026-01-09T15:55:57.755951,sg00258,5,0.4031832805337955,0.7795657567027534,out-of-control,1,M3
2026-01-09T15:55:58.755951,sg00259,5,-1.40381673811298,1.4349803285364213,in-control,0,M1
2026-01-09T15:55:59.755951,sg00260,5,0.36842579809922416,1.1584465277077882,in-control,0,M2
2026-01-09T15:56:00.755951,sg00261,5,-0.40773782958288507,2.1093826253227093,out-of-control,1,M4
2026-01-09T15:56:01.755951,sg00262,5,-0.17654404994948192,0.6091866026406076,in-control,0,M2
2026-01-09T15:56:02.755951,sg00263,5,-0.6019235514434543,0.37163689132851596,in-control,0,M2
2026-01-09T15:56:03.755951,sg00264,5,0.07646407635989556,0.5346869602775791,in-control,0,M4
2026-01-09T15:56:04.755951,sg00265,5,-0.3292141227277495,1.516352312689878,in-control,0,M3
2026-01-09T15:56:05.755951,sg00266,5,-0.7158379525745957,1.5911895790631048,out-of-control,1,M3
2026-01-09T15:56:06.755951,sg00267,5,0.2588835000704549,0.6453671346377252,in-control,0,M3
2026-01-09T15:56:07.755951,sg00268,5,0.18892070992995458,0.5230232764213152,in-control,0,M2
2026-01-09T15:56:08.755951,sg00269,5,0.7918629741704143,1.591726253238257,in-control,0,M1
2026-01-09T15:56:09.755951,sg00270,5,0.012923855308487558,0.14706275232987814,out-of-control,1,M3
2026-01-09T15:56:10.755951,sg00271,5,0.24852727975672168,1.307045554411734,in-control,0,M4
2026-01-09T15:56:11.755951,sg00272,5,-0.3865541858626298,0.2959034099594981,in-control,0,M2
2026-01-09T15:56:12.755951,sg00273,5,-0.05886822858035214,2.8826588794047483,in-control,0,M2
2026-01-09T15:56:13.755951,sg00274,5,-0.49618860145233057,0.6127671490512008,out-of-control,1,M2
